Protein,Length,MolecularWeight,Aromaticity,Hydrophobicity_GRAVY
TC.CA.PGAv.1.6.scaffold1216.4,150,18709.520000000008,0.06666666666666667,-0.47599999999999976
TC.CA.PGAv.1.6.scaffold1216.9,281,37163.46999999994,0.12811387900355872,-0.12064056939501776
TC.CA.PGAv.1.6.scaffold1216.7,180,24119.230000000003,0.08888888888888889,0.036111111111111024
TC.CA.PGAv.1.6.scaffold1216.8,237,30975.17000000002,0.05907172995780591,-0.4316455696202529
TC.CA.PGAv.1.6.scaffold1741.4,525,66790.24999999981,0.08571428571428572,-0.12952380952380993
TC.CA.PGAv.1.6.scaffold1741.5,108,14224.010000000004,0.037037037037037035,-0.6351851851851852
TC.CA.PGAv.1.6.scaffold1741.2,144,18315.270000000008,0.05555555555555555,-0.11666666666666667
TC.CA.PGAv.1.6.scaffold1741.3,261,36075.46999999998,0.15708812260536398,-0.05134099616858271
TC.CA.PGAv.1.6.scaffold1741.8,271,36084.26999999999,0.09225092250922509,-0.8195571955719557
TC.CA.PGAv.1.6.scaffold1741.9,255,34193.10000000003,0.054901960784313725,-1.0658823529411758
TC.CA.PGAv.1.6.scaffold1741.6,103,13471.890000000001,0.07766990291262135,-0.6223300970873789
TC.CA.PGAv.1.6.scaffold1741.7,102,12936.130000000006,0.0784313725490196,-0.0862745098039214
TC.CA.PGAv.1.6.scaffold930.16,323,42629.84999999996,0.058823529411764705,-0.5003095975232196
TC.CA.PGAv.1.6.scaffold930.15,171,23111.640000000007,0.07602339181286549,-0.5146198830409358
TC.CA.PGAv.1.6.scaffold930.14,226,29744.399999999998,0.13716814159292035,0.1146017699115043
TC.CA.PGAv.1.6.scaffold930.13,521,69983.05000000002,0.11132437619961612,-0.14318618042226477
TC.CA.PGAv.1.6.scaffold930.12,114,14737.230000000003,0.08771929824561403,0.6614035087719299
TC.CA.PGAv.1.6.scaffold1741.1,169,21844.080000000005,0.05325443786982249,-0.6260355029585805
TC.CA.PGAv.1.6.scaffold930.11,147,19126.67000000002,0.08163265306122448,0.22789115646258512
TC.CA.PGAv.1.6.scaffold930.10,645,83501.82999999975,0.10697674418604651,0.06294573643410838
TC.CA.PGAv.1.6.scaffold1394.10,319,41493.17999999999,0.109717868338558,-0.08620689655172434
TC.CA.PGAv.1.6.scaffold100.22,241,31431.850000000002,0.0954356846473029,-0.2107883817427387
TC.CA.PGAv.1.6.scaffold100.23,146,19203.369999999995,0.1232876712328767,-0.15
TC.CA.PGAv.1.6.scaffold100.20,471,59751.13,0.08917197452229299,-0.18004246284501085
TC.CA.PGAv.1.6.scaffold100.21,352,45316.44999999996,0.06818181818181818,-0.17556818181818185
TC.CA.PGAv.1.6.scaffold170.137,327,43363.28999999999,0.09785932721712538,-0.084097859327217
TC.CA.PGAv.1.6.scaffold100.28,118,15693.270000000006,0.11016949152542373,-0.48898305084745775
TC.CA.PGAv.1.6.scaffold100.29,167,22038.88,0.0658682634730539,-0.49760479041916217
TC.CA.PGAv.1.6.scaffold100.26,174,22670.069999999996,0.08045977011494253,-0.7471264367816097
TC.CA.PGAv.1.6.scaffold100.27,450,59361.56000000004,0.08,-0.4359999999999999
TC.CA.PGAv.1.6.scaffold100.24,141,19077.310000000005,0.12056737588652482,-0.3858156028368793
TC.CA.PGAv.1.6.scaffold100.25,280,38234.72,0.12857142857142856,-0.5889285714285718
TC.CA.PGAv.1.6.scaffold353.19,288,37429.840000000004,0.07291666666666667,-0.056944444444444436
TC.CA.PGAv.1.6.scaffold353.18,421,56238.490000000034,0.11163895486935867,-0.266270783847981
TC.CA.PGAv.1.6.scaffold353.17,310,41058.780000000006,0.10967741935483871,-0.18806451612903247
TC.CA.PGAv.1.6.scaffold353.16,160,20490.679999999993,0.08125,0.02625000000000004
TC.CA.PGAv.1.6.scaffold353.15,484,60947.58999999998,0.09917355371900827,-0.015082644628099318
TC.CA.PGAv.1.6.scaffold353.14,539,71234.75999999983,0.08905380333951762,-0.7489795918367343
TC.CA.PGAv.1.6.scaffold353.13,262,33979.88,0.10687022900763359,0.08473282442748095
TC.CA.PGAv.1.6.scaffold100.11,304,39912.619999999995,0.09539473684210527,-0.045394736842105245
TC.CA.PGAv.1.6.scaffold100.12,235,31841.03,0.1276595744680851,-0.07531914893617037
TC.CA.PGAv.1.6.scaffold100.10,366,47111.89000000004,0.11748633879781421,-0.08360655737704924
TC.CA.PGAv.1.6.scaffold100.19,325,43203.379999999976,0.12923076923076923,-0.2495384615384617
TC.CA.PGAv.1.6.scaffold100.17,201,25998.019999999997,0.10945273631840796,0.2552238805970149
TC.CA.PGAv.1.6.scaffold176.1,1110,145538.5299999997,0.11531531531531532,-0.30927927927927906
TC.CA.PGAv.1.6.scaffold100.18,183,24128.839999999997,0.09289617486338798,-0.18633879781420745
TC.CA.PGAv.1.6.scaffold176.2,592,76099.73999999986,0.09121621621621621,-0.11300675675675691
TC.CA.PGAv.1.6.scaffold100.15,120,15833.84,0.075,-0.5158333333333334
TC.CA.PGAv.1.6.scaffold176.3,340,44746.15000000004,0.07058823529411765,-0.5720588235294117
TC.CA.PGAv.1.6.scaffold100.16,365,47161.01000000004,0.10410958904109589,-0.09424657534246579
TC.CA.PGAv.1.6.scaffold176.4,417,54621.72999999996,0.07673860911270983,-0.35299760191846546
TC.CA.PGAv.1.6.scaffold100.13,438,56682.609999999935,0.0867579908675799,-0.047031963470319675
TC.CA.PGAv.1.6.scaffold176.5,374,48797.54999999998,0.09358288770053476,-0.18128342245989304
TC.CA.PGAv.1.6.scaffold100.14,304,39535.98999999998,0.12828947368421054,0.44638157894736813
TC.CA.PGAv.1.6.scaffold176.6,455,60703.38000000002,0.13846153846153847,-0.29164835164835173
TC.CA.PGAv.1.6.scaffold176.7,439,56709.53999999999,0.09111617312072894,-0.11184510250569468
TC.CA.PGAv.1.6.scaffold353.12,96,12712.490000000002,0.13541666666666666,-0.5385416666666666
TC.CA.PGAv.1.6.scaffold176.8,151,20482.45,0.09933774834437085,-0.3774834437086098
TC.CA.PGAv.1.6.scaffold353.11,101,12601.91,0.04950495049504951,-0.5455445544554458
TC.CA.PGAv.1.6.scaffold176.9,407,53158.52000000004,0.07371007371007371,-0.2009828009828011
TC.CA.PGAv.1.6.scaffold353.10,68,8692.560000000001,0.08823529411764706,-0.6367647058823529
TC.CA.PGAv.1.6.scaffold353.25,138,17416.680000000004,0.057971014492753624,0.4615942028985501
TC.CA.PGAv.1.6.scaffold353.24,116,15564.79,0.1206896551724138,0.010344827586206841
TC.CA.PGAv.1.6.scaffold170.121,170,21371.479999999992,0.06470588235294118,-0.41470588235294137
TC.CA.PGAv.1.6.scaffold170.120,273,35816.28999999998,0.07326007326007326,-0.1534798534798535
TC.CA.PGAv.1.6.scaffold170.123,549,71902.41999999987,0.07468123861566485,-0.545901639344262
TC.CA.PGAv.1.6.scaffold170.122,86,11289.53,0.05813953488372093,-0.8813953488372094
TC.CA.PGAv.1.6.scaffold170.125,374,45158.09999999999,0.0481283422459893,0.020053475935828922
TC.CA.PGAv.1.6.scaffold170.124,702,93042.09999999998,0.04415954415954416,-0.9129629629629623
TC.CA.PGAv.1.6.scaffold170.116,1077,136847.5199999996,0.06313834726090993,-0.31801299907149494
TC.CA.PGAv.1.6.scaffold170.115,125,16869.670000000002,0.072,-0.5479999999999999
TC.CA.PGAv.1.6.scaffold170.118,196,24769.650000000005,0.061224489795918366,-0.06479591836734695
TC.CA.PGAv.1.6.scaffold170.117,117,14487.430000000006,0.06837606837606838,0.5564102564102557
TC.CA.PGAv.1.6.scaffold170.119,698,89984.95999999964,0.06303724928366762,-0.717621776504297
TC.CA.PGAv.1.6.scaffold353.23,547,73009.95999999998,0.09323583180987204,-0.3413162705667279
TC.CA.PGAv.1.6.scaffold353.22,279,34097.27000000004,0.05734767025089606,0.061648745519713236
TC.CA.PGAv.1.6.scaffold353.21,326,42382.73000000003,0.06134969325153374,-0.396625766871166
TC.CA.PGAv.1.6.scaffold353.20,654,87079.18999999973,0.1636085626911315,0.28654434250764516
TC.CA.PGAv.1.6.scaffold69.10,145,19553.670000000016,0.12413793103448276,-0.3958620689655172
TC.CA.PGAv.1.6.scaffold69.11,364,47012.56000000002,0.06593406593406594,-0.5021978021978024
TC.CA.PGAv.1.6.scaffold69.12,610,78520.89999999975,0.06885245901639345,-0.2667213114754099
TC.CA.PGAv.1.6.scaffold69.13,320,41170.280000000006,0.103125,0.050000000000000024
TC.CA.PGAv.1.6.scaffold69.14,342,46264.52999999999,0.13742690058479531,0.20350877192982425
TC.CA.PGAv.1.6.scaffold69.15,194,24895.600000000002,0.09278350515463918,0.04123711340206193
TC.CA.PGAv.1.6.scaffold69.16,516,65905.88999999993,0.08527131782945736,-0.10891472868217063
TC.CA.PGAv.1.6.scaffold170.130,434,55022.169999999875,0.059907834101382486,-0.9050691244239621
TC.CA.PGAv.1.6.scaffold170.132,106,14292.599999999999,0.10377358490566038,-0.7613207547169815
TC.CA.PGAv.1.6.scaffold170.131,394,50411.329999999994,0.08629441624365482,-0.8005076142131976
TC.CA.PGAv.1.6.scaffold170.134,191,24144.38999999997,0.1256544502617801,-0.24136125654450258
TC.CA.PGAv.1.6.scaffold170.133,226,28954.730000000018,0.08849557522123894,-0.17345132743362834
TC.CA.PGAv.1.6.scaffold170.136,332,44263.73999999995,0.045180722891566265,-1.087650602409638
TC.CA.PGAv.1.6.scaffold170.135,136,17699.96000000001,0.051470588235294115,-0.5507352941176477
TC.CA.PGAv.1.6.scaffold170.127,103,13263.010000000006,0.05825242718446602,-0.5495145631067962
TC.CA.PGAv.1.6.scaffold170.126,214,28357.589999999993,0.07009345794392523,-0.4336448598130842
TC.CA.PGAv.1.6.scaffold170.129,526,68895.4699999999,0.10266159695817491,-0.1781368821292778
TC.CA.PGAv.1.6.scaffold170.128,303,38996.329999999965,0.15181518151815182,-0.08712871287128708
TC.CA.PGAv.1.6.scaffold100.66,527,68343.02999999984,0.05313092979127135,-1.1351043643263752
TC.CA.PGAv.1.6.scaffold100.67,295,38426.83999999993,0.11186440677966102,-0.45728813559322035
TC.CA.PGAv.1.6.scaffold100.64,773,98221.65999999971,0.06597671410090557,-0.5209573091849924
TC.CA.PGAv.1.6.scaffold100.65,763,96872.48999999971,0.07470511140235911,-0.11245085190039318
TC.CA.PGAv.1.6.scaffold100.62,149,19062.880000000005,0.08053691275167785,0.06778523489932888
TC.CA.PGAv.1.6.scaffold100.63,440,59424.409999999996,0.10909090909090909,-0.4122727272727274
TC.CA.PGAv.1.6.scaffold100.60,123,16147.400000000012,0.06504065040650407,-0.18130081300812995
TC.CA.PGAv.1.6.scaffold100.61,355,47773.28999999996,0.05070422535211268,-1.1292957746478864
TC.CA.PGAv.1.6.scaffold100.68,589,77886.30999999998,0.100169779286927,-0.29405772495755456
TC.CA.PGAv.1.6.scaffold100.69,564,73653.70999999995,0.08865248226950355,-0.2914893617021272
TC.CA.PGAv.1.6.scaffold100.55,200,26708.010000000006,0.05,-0.9755000000000003
TC.CA.PGAv.1.6.scaffold100.56,453,58445.60999999999,0.0772626931567329,-0.12626931567328925
TC.CA.PGAv.1.6.scaffold100.53,180,23645.250000000007,0.11666666666666667,-0.23944444444444446
TC.CA.PGAv.1.6.scaffold100.54,507,65622.8,0.11637080867850098,-0.40611439842209085
TC.CA.PGAv.1.6.scaffold100.51,99,12646.650000000001,0.050505050505050504,-0.6191919191919193
TC.CA.PGAv.1.6.scaffold100.52,86,11063.669999999995,0.11627906976744186,-0.6825581395348838
TC.CA.PGAv.1.6.scaffold100.50,571,73042.48000000001,0.09632224168126094,-0.3255691768826622
TC.CA.PGAv.1.6.scaffold100.59,621,81692.32999999978,0.07407407407407407,-0.4636070853462155
TC.CA.PGAv.1.6.scaffold100.57,875,110995.79999999955,0.07657142857142857,-0.20811428571428575
TC.CA.PGAv.1.6.scaffold100.58,471,60824.71000000001,0.07218683651804671,-0.17070063694267557
TC.CA.PGAv.1.6.scaffold1162.4,424,55953.52999999997,0.08490566037735849,-0.7075471698113205
TC.CA.PGAv.1.6.scaffold1162.3,67,9218.21,0.1044776119402985,-0.7328358208955223
TC.CA.PGAv.1.6.scaffold1162.2,331,44285.52000000002,0.16314199395770393,0.4274924471299098
TC.CA.PGAv.1.6.scaffold1162.1,149,19700.830000000005,0.09395973154362416,-0.25234899328859056
TC.CA.PGAv.1.6.scaffold100.44,317,40523.159999999996,0.138801261829653,0.22902208201892665
TC.CA.PGAv.1.6.scaffold100.45,353,45863.97999999998,0.16997167138810199,0.369121813031162
TC.CA.PGAv.1.6.scaffold100.42,205,26103.310000000027,0.05853658536585366,0.1653658536585365
TC.CA.PGAv.1.6.scaffold100.43,126,16750.05000000001,0.09523809523809523,-0.030158730158730215
TC.CA.PGAv.1.6.scaffold100.40,329,41849.52,0.057750759878419454,0.019148936170212807
TC.CA.PGAv.1.6.scaffold100.41,70,8940.919999999996,0.07142857142857142,-0.4914285714285714
TC.CA.PGAv.1.6.scaffold100.48,361,47211.53999999999,0.08310249307479224,-0.3847645429362879
TC.CA.PGAv.1.6.scaffold100.49,574,73799.15999999995,0.09930313588850175,-0.33588850174216045
TC.CA.PGAv.1.6.scaffold100.46,260,34001.70999999998,0.12307692307692308,0.019230769230769367
TC.CA.PGAv.1.6.scaffold100.47,102,13545.060000000009,0.0784313725490196,-0.3225490196078432
TC.CA.PGAv.1.6.scaffold100.33,287,38481.37000000002,0.14285714285714285,-0.43101045296167295
TC.CA.PGAv.1.6.scaffold100.34,314,41582.829999999965,0.07961783439490445,-0.7117834394904448
TC.CA.PGAv.1.6.scaffold100.31,313,40314.13000000002,0.07667731629392971,-0.07795527156549513
TC.CA.PGAv.1.6.scaffold100.32,992,127768.83999999937,0.07560483870967742,-0.38830645161290217
TC.CA.PGAv.1.6.scaffold100.30,102,13142.419999999998,0.0784313725490196,-0.4127450980392156
TC.CA.PGAv.1.6.scaffold800.12,121,15881.370000000006,0.09090909090909091,-0.5016528925619836
TC.CA.PGAv.1.6.scaffold800.13,172,22385.980000000007,0.05232558139534884,-0.6511627906976747
TC.CA.PGAv.1.6.scaffold800.14,206,27345.61000000002,0.06310679611650485,-0.8966019417475735
TC.CA.PGAv.1.6.scaffold100.39,158,21199.06000000001,0.12658227848101267,0.1373417721518989
TC.CA.PGAv.1.6.scaffold800.15,529,67630.84999999999,0.11342155009451796,0.4839319470699438
TC.CA.PGAv.1.6.scaffold100.37,411,54615.530000000006,0.0948905109489051,-0.1608272506082725
TC.CA.PGAv.1.6.scaffold100.38,287,36802.60999999998,0.1289198606271777,0.27282229965156746
TC.CA.PGAv.1.6.scaffold100.35,114,14458.770000000002,0.07894736842105263,-0.2859649122807018
TC.CA.PGAv.1.6.scaffold100.36,84,11645.359999999997,0.16666666666666666,-0.17023809523809522
TC.CA.PGAv.1.6.scaffold800.10,623,80733.46999999991,0.08667736757624397,-0.351685393258427
TC.CA.PGAv.1.6.scaffold800.11,454,60257.58999999994,0.07929515418502203,-0.7431718061674009
TC.CA.PGAv.1.6.scaffold270.2,78,10558.619999999999,0.08974358974358974,-0.1820512820512821
TC.CA.PGAv.1.6.scaffold396.13,1564,202090.88999999937,0.09462915601023018,-0.08893861892583114
TC.CA.PGAv.1.6.scaffold270.3,85,10879.949999999995,0.11764705882352941,0.06823529411764706
TC.CA.PGAv.1.6.scaffold396.12,283,35754.62000000001,0.08480565371024736,-0.030035335689045862
TC.CA.PGAv.1.6.scaffold396.15,419,54382.520000000004,0.11217183770883055,-0.10071599045346058
TC.CA.PGAv.1.6.scaffold270.1,361,45999.71,0.09695290858725762,-0.04681440443213293
TC.CA.PGAv.1.6.scaffold396.14,132,15787.419999999995,0.07575757575757576,-0.7810606060606069
TC.CA.PGAv.1.6.scaffold396.17,485,63596.019999999924,0.09072164948453608,-0.37938144329896895
TC.CA.PGAv.1.6.scaffold396.16,384,50211.26,0.0859375,-0.20911458333333346
TC.CA.PGAv.1.6.scaffold223.20,561,73047.69999999988,0.06951871657754011,-0.3083778966131911
TC.CA.PGAv.1.6.scaffold223.21,70,9159.589999999998,0.1,0.49000000000000005
TC.CA.PGAv.1.6.scaffold223.22,489,59906.75999999982,0.09202453987730061,-0.41820040899795546
TC.CA.PGAv.1.6.scaffold223.23,355,46355.30999999999,0.10140845070422536,-0.8042253521126765
TC.CA.PGAv.1.6.scaffold396.11,98,12654.800000000003,0.14285714285714285,-0.15714285714285725
TC.CA.PGAv.1.6.scaffold396.10,149,19615.840000000007,0.04697986577181208,-0.45100671140939597
TC.CA.PGAv.1.6.scaffold223.15,190,26043.430000000004,0.1368421052631579,-0.6521052631578947
TC.CA.PGAv.1.6.scaffold223.16,359,47406.94000000004,0.09192200557103064,-0.2974930362116993
TC.CA.PGAv.1.6.scaffold223.17,1668,213054.07999999932,0.042565947242206234,-0.8035371702637911
TC.CA.PGAv.1.6.scaffold223.18,482,62061.80999999989,0.08091286307053942,-0.037344398340248997
TC.CA.PGAv.1.6.scaffold223.19,135,17162.80000000001,0.022222222222222223,-0.9844444444444451
TC.CA.PGAv.1.6.scaffold223.10,534,68280.78999999996,0.0898876404494382,-0.2889513108614233
TC.CA.PGAv.1.6.scaffold223.11,91,12385.75,0.10989010989010989,-0.3681318681318682
TC.CA.PGAv.1.6.scaffold223.12,210,26425.15999999998,0.07142857142857142,0.08333333333333333
TC.CA.PGAv.1.6.scaffold223.13,586,75432.64999999986,0.06484641638225255,-0.6346416382252547
TC.CA.PGAv.1.6.scaffold223.14,132,16208.32,0.022727272727272728,0.26818181818181824
TC.CA.PGAv.1.6.scaffold270.8,120,15833.359999999995,0.058333333333333334,-0.941666666666667
TC.CA.PGAv.1.6.scaffold270.9,698,89007.67999999986,0.0988538681948424,-0.6848137535816605
TC.CA.PGAv.1.6.scaffold270.6,98,13074.710000000003,0.10204081632653061,-0.1928571428571428
TC.CA.PGAv.1.6.scaffold270.7,150,20057.379999999997,0.08,-0.3299999999999999
TC.CA.PGAv.1.6.scaffold270.4,79,10399.58,0.08860759493670886,-0.17848101265822777
TC.CA.PGAv.1.6.scaffold270.5,203,25734.000000000007,0.10344827586206896,0.5674876847290642
TC.CA.PGAv.1.6.scaffold653.1,125,16086.240000000007,0.104,0.16480000000000006
TC.CA.PGAv.1.6.scaffold653.2,102,13796.410000000002,0.09803921568627451,-0.6000000000000002
TC.CA.PGAv.1.6.scaffold653.9,135,17317.44999999999,0.06666666666666667,-0.3022222222222223
TC.CA.PGAv.1.6.scaffold653.7,338,44205.43000000004,0.08284023668639054,-0.18639053254437882
TC.CA.PGAv.1.6.scaffold653.8,161,20704.9,0.043478260869565216,-0.7304347826086965
TC.CA.PGAv.1.6.scaffold653.5,100,13515.240000000007,0.07,-0.9100000000000001
TC.CA.PGAv.1.6.scaffold653.6,613,77938.68999999987,0.06851549755301795,-0.17944535073409532
TC.CA.PGAv.1.6.scaffold653.3,65,8716.699999999997,0.07692307692307693,-0.44461538461538447
TC.CA.PGAv.1.6.scaffold653.4,811,105171.41999999962,0.1467324290998767,0.16769420468557272
TC.CA.PGAv.1.6.scaffold69.20,349,46054.389999999956,0.06876790830945559,-0.965042979942692
TC.CA.PGAv.1.6.scaffold69.21,191,24205.899999999998,0.08900523560209424,-0.02094240837696337
TC.CA.PGAv.1.6.scaffold69.22,307,39213.6,0.07166123778501629,-0.040390879478827184
TC.CA.PGAv.1.6.scaffold69.23,444,57014.50000000001,0.07432432432432433,-0.06238738738738733
TC.CA.PGAv.1.6.scaffold69.24,454,60882.45,0.1277533039647577,-0.3781938325991189
TC.CA.PGAv.1.6.scaffold69.25,138,16646.45,0.014492753623188406,-0.49057971014492757
TC.CA.PGAv.1.6.scaffold69.26,266,35699.819999999985,0.11278195488721804,-0.8988721804511279
TC.CA.PGAv.1.6.scaffold69.27,322,40153.689999999966,0.055900621118012424,0.06770186335403726
TC.CA.PGAv.1.6.scaffold170.101,87,11400.059999999996,0.06896551724137931,-0.6551724137931033
TC.CA.PGAv.1.6.scaffold170.100,119,15994.389999999996,0.1092436974789916,-0.6697478991596636
TC.CA.PGAv.1.6.scaffold170.103,403,52483.71999999996,0.08933002481389578,-0.47320099255583176
TC.CA.PGAv.1.6.scaffold170.102,315,40819.49999999997,0.09206349206349207,-0.7019047619047621
TC.CA.PGAv.1.6.scaffold567.121,116,15990.780000000004,0.08620689655172414,-0.6103448275862075
TC.CA.PGAv.1.6.scaffold567.120,281,36596.75000000001,0.08185053380782918,-0.6957295373665482
TC.CA.PGAv.1.6.scaffold69.17,459,59600.39999999999,0.0784313725490196,-0.10915032679738569
TC.CA.PGAv.1.6.scaffold69.18,681,86689.16999999981,0.0763582966226138,-0.3656387665198237
TC.CA.PGAv.1.6.scaffold69.19,292,38508.84,0.07534246575342465,-0.6095890410958902
TC.CA.PGAv.1.6.scaffold567.122,296,39857.57999999999,0.04054054054054054,-1.2885135135135133
TC.CA.PGAv.1.6.scaffold170.110,306,40208.98,0.10457516339869281,-0.7062091503267973
TC.CA.PGAv.1.6.scaffold170.112,247,31236.000000000004,0.06072874493927125,0.07894736842105274
TC.CA.PGAv.1.6.scaffold170.111,246,31062.489999999998,0.08943089430894309,-0.43739837398374026
TC.CA.PGAv.1.6.scaffold170.114,176,23541.500000000007,0.09090909090909091,-0.1306818181818183
TC.CA.PGAv.1.6.scaffold170.113,266,33572.71,0.06766917293233082,0.20827067669172886
TC.CA.PGAv.1.6.scaffold170.105,318,41373.289999999986,0.04716981132075472,-0.6955974842767297
TC.CA.PGAv.1.6.scaffold1249.10,150,19740.40000000001,0.08,-0.4106666666666666
TC.CA.PGAv.1.6.scaffold170.104,164,19538.29000000001,0.08536585365853659,0.9384146341463413
TC.CA.PGAv.1.6.scaffold1249.11,362,46806.90999999998,0.08287292817679558,-0.09779005524861903
TC.CA.PGAv.1.6.scaffold170.107,171,22693.65000000001,0.09941520467836257,-0.15789473684210528
TC.CA.PGAv.1.6.scaffold170.106,724,91236.83999999995,0.08287292817679558,-0.057182320441988926
TC.CA.PGAv.1.6.scaffold170.109,313,41068.089999999975,0.07028753993610223,-0.8028753993610226
TC.CA.PGAv.1.6.scaffold170.108,376,49990.820000000036,0.1595744680851064,0.46063829787234034
TC.CA.PGAv.1.6.scaffold69.28,129,16460.2,0.07751937984496124,-0.2465116279069767
TC.CA.PGAv.1.6.scaffold69.29,258,33072.26000000001,0.07364341085271318,-0.4693798449612404
TC.CA.PGAv.1.6.scaffold1249.16,167,21313.400000000005,0.07784431137724551,-0.15209580838323356
TC.CA.PGAv.1.6.scaffold1394.38,307,37566.33999999998,0.03908794788273615,-0.17198697068403898
TC.CA.PGAv.1.6.scaffold1394.37,288,35792.089999999975,0.03819444444444445,-0.13055555555555545
TC.CA.PGAv.1.6.scaffold1249.14,219,28551.699999999997,0.0684931506849315,-0.07397260273972595
TC.CA.PGAv.1.6.scaffold1394.36,139,19073.120000000006,0.17985611510791366,0.8640287769784166
TC.CA.PGAv.1.6.scaffold1249.15,341,45434.88999999999,0.08797653958944282,-0.5164222873900293
